geo_id,pop,date,case_count,hosp_count,death_count,pcr_test_count,pcr_test_pos_count,pcr_test_pos_percent
King,2260800,01/01/2020,0,0,0,4,0,0
King,2260800,01/02/2020,0,0,0,0,0,
King,2260800,01/03/2020,0,0,0,0,0,
King,2260800,01/04/2020,0,0,0,42,2,4.7619
King,2260800,01/05/2020,0,0,0,7,0,0
King,2260800,01/06/2020,0,0,0,1,0,0
King,2260800,01/07/2020,2,0,0,4,2,50
King,2260800,01/08/2020,0,1,0,0,0,
King,2260800,01/09/2020,0,0,0,0,0,
King,2260800,01/10/2020,0,0,0,1,0,0
King,2260800,01/11/2020,0,0,0,1,0,0
King,2260800,01/12/2020,0,0,0,3,0,0
King,2260800,01/13/2020,0,0,0,0,0,
King,2260800,01/14/2020,0,0,0,0,0,
King,2260800,01/15/2020,0,0,0,0,0,
King,2260800,01/16/2020,0,0,0,0,0,
King,2260800,01/17/2020,0,0,0,1,0,0
King,2260800,01/18/2020,0,0,0,0,0,
King,2260800,01/19/2020,0,0,0,0,0,
King,2260800,01/20/2020,0,0,0,0,0,
King,2260800,01/21/2020,0,0,0,1,0,0
King,2260800,01/22/2020,0,0,0,1,0,0
King,2260800,01/23/2020,0,1,0,2,0,0
King,2260800,01/24/2020,0,0,0,0,0,
King,2260800,01/25/2020,0,0,0,0,0,
King,2260800,01/26/2020,0,0,0,0,0,
King,2260800,01/27/2020,0,1,0,6,0,0
King,2260800,01/28/2020,0,0,0,1,0,0
King,2260800,01/29/2020,0,0,0,3,0,0
King,2260800,01/30/2020,0,0,0,1,0,0
King,2260800,01/31/2020,0,0,0,3,0,0
King,2260800,02/01/2020,0,1,0,0,0,
King,2260800,02/02/2020,0,0,0,1,0,0
King,2260800,02/03/2020,0,0,0,0,0,
King,2260800,02/04/2020,0,0,0,1,0,0
King,2260800,02/05/2020,0,0,0,1,0,0
King,2260800,02/06/2020,0,0,0,0,0,
King,2260800,02/07/2020,0,0,0,0,0,
King,2260800,02/08/2020,0,2,0,1,0,0
King,2260800,02/09/2020,0,0,0,2,0,0
King,2260800,02/10/2020,0,0,0,19,0,0
King,2260800,02/11/2020,0,3,0,24,0,0
King,2260800,02/12/2020,0,1,0,0,0,
King,2260800,02/13/2020,0,0,0,41,0,0
King,2260800,02/14/2020,0,0,0,0,0,
King,2260800,02/15/2020,0,2,0,0,0,
King,2260800,02/16/2020,0,0,0,0,0,
King,2260800,02/17/2020,0,1,0,0,0,
King,2260800,02/18/2020,0,1,0,1,0,0
King,2260800,02/19/2020,0,3,0,2,0,0
King,2260800,02/20/2020,0,3,0,1,0,0
King,2260800,02/21/2020,1,4,0,1,1,100
King,2260800,02/22/2020,1,4,0,2,1,50
King,2260800,02/23/2020,1,2,0,2,1,50
King,2260800,02/24/2020,1,5,0,2,1,50
King,2260800,02/25/2020,1,1,0,2,1,50
King,2260800,02/26/2020,2,1,2,3,2,66.6667
King,2260800,02/27/2020,3,10,0,5,3,60
King,2260800,02/28/2020,9,7,2,9,9,100
King,2260800,02/29/2020,16,4,1,25,16,64
King,2260800,03/01/2020,12,4,3,43,12,27.907
King,2260800,03/02/2020,18,14,2,100,18,18
King,2260800,03/03/2020,15,12,3,120,16,13.3333
King,2260800,03/04/2020,25,10,2,152,25,16.4474
King,2260800,03/05/2020,38,21,4,209,38,18.1818
King,2260800,03/06/2020,25,15,4,225,25,11.1111
King,2260800,03/07/2020,21,11,0,181,21,11.6022
King,2260800,03/08/2020,44,14,5,231,45,19.4805
King,2260800,03/09/2020,36,14,3,430,36,8.3721
King,2260800,03/10/2020,71,19,2,756,71,9.3915
King,2260800,03/11/2020,62,16,2,831,62,7.4609
King,2260800,03/12/2020,99,23,4,1241,99,7.9774
King,2260800,03/13/2020,121,15,3,1447,121,8.3621
King,2260800,03/14/2020,75,16,4,810,75,9.2593
King,2260800,03/15/2020,46,13,4,480,46,9.5833
King,2260800,03/16/2020,136,23,6,1572,136,8.6514
King,2260800,03/17/2020,124,18,7,1440,124,8.6111
King,2260800,03/18/2020,148,13,4,1538,148,9.6229
King,2260800,03/19/2020,159,26,5,1475,159,10.7797
King,2260800,03/20/2020,119,22,7,1310,119,9.084
King,2260800,03/21/2020,82,23,4,676,82,12.1302
King,2260800,03/22/2020,79,21,14,476,79,16.5966
King,2260800,03/23/2020,203,43,9,1621,208,12.8316
King,2260800,03/24/2020,177,25,9,1609,177,11.0006
King,2260800,03/25/2020,179,33,9,1560,179,11.4744
King,2260800,03/26/2020,173,28,15,1407,173,12.2957
King,2260800,03/27/2020,212,34,9,1541,212,13.7573
King,2260800,03/28/2020,97,40,14,833,97,11.6447
King,2260800,03/29/2020,125,38,8,654,125,19.1131
King,2260800,03/30/2020,233,38,4,1809,233,12.88
King,2260800,03/31/2020,201,37,5,1614,201,12.4535
King,2260800,04/01/2020,179,38,12,1646,179,10.8748
King,2260800,04/02/2020,178,40,11,1642,178,10.8404
King,2260800,04/03/2020,203,47,13,1698,203,11.9552
King,2260800,04/04/2020,95,26,12,1019,95,9.3229
King,2260800,04/05/2020,74,32,16,760,74,9.7368
King,2260800,04/06/2020,165,24,13,1757,165,9.391
King,2260800,04/07/2020,192,30,15,2005,192,9.5761
King,2260800,04/08/2020,144,22,10,1786,144,8.0627
King,2260800,04/09/2020,160,30,7,1628,161,9.8894
King,2260800,04/10/2020,134,31,13,1667,134,8.0384
King,2260800,04/11/2020,72,24,10,931,72,7.7336
King,2260800,04/12/2020,36,17,5,623,36,5.7785
King,2260800,04/13/2020,147,16,8,1787,147,8.2261
King,2260800,04/14/2020,128,19,5,1758,131,7.4516
King,2260800,04/15/2020,137,22,5,1802,137,7.6027
King,2260800,04/16/2020,128,25,12,1911,129,6.7504
King,2260800,04/17/2020,146,23,7,1950,147,7.5385
King,2260800,04/18/2020,57,20,11,1197,57,4.7619
King,2260800,04/19/2020,41,20,12,910,41,4.5055
King,2260800,04/20/2020,124,17,6,1888,124,6.5678
King,2260800,04/21/2020,108,22,14,1842,108,5.8632
King,2260800,04/22/2020,115,21,5,1982,115,5.8022
King,2260800,04/23/2020,102,13,5,1861,102,5.4809
King,2260800,04/24/2020,94,13,8,1984,94,4.7379
King,2260800,04/25/2020,68,17,10,1716,68,3.9627
King,2260800,04/26/2020,45,15,9,897,45,5.0167
King,2260800,04/27/2020,123,6,6,1909,123,6.4432
King,2260800,04/28/2020,96,16,5,2367,96,4.0558
King,2260800,04/29/2020,118,14,6,2309,118,5.1104
King,2260800,04/30/2020,83,6,4,2075,83,4
King,2260800,05/01/2020,134,9,7,2021,134,6.6304
King,2260800,05/02/2020,45,16,4,1190,45,3.7815
King,2260800,05/03/2020,26,6,4,745,26,3.4899
King,2260800,05/04/2020,113,12,7,2470,113,4.5749
King,2260800,05/05/2020,79,10,4,2278,79,3.468
King,2260800,05/06/2020,95,10,5,2064,95,4.6027
King,2260800,05/07/2020,78,7,5,1844,78,4.2299
King,2260800,05/08/2020,72,10,6,2071,72,3.4766
King,2260800,05/09/2020,49,8,4,991,49,4.9445
King,2260800,05/10/2020,17,12,10,532,17,3.1955
King,2260800,05/11/2020,79,10,2,2194,79,3.6007
King,2260800,05/12/2020,72,9,3,2084,72,3.4549
King,2260800,05/13/2020,87,7,1,2058,87,4.2274
King,2260800,05/14/2020,68,9,3,2239,68,3.0371
King,2260800,05/15/2020,96,5,1,2318,97,4.1846
King,2260800,05/16/2020,28,5,4,1325,28,2.1132
King,2260800,05/17/2020,18,3,4,791,18,2.2756
King,2260800,05/18/2020,78,8,1,2683,78,2.9072
King,2260800,05/19/2020,46,9,4,2191,46,2.0995
King,2260800,05/20/2020,81,10,3,2150,81,3.7674
King,2260800,05/21/2020,43,5,3,1564,43,2.7494
King,2260800,05/22/2020,51,10,2,1560,51,3.2692
King,2260800,05/23/2020,21,8,4,1129,21,1.8601
King,2260800,05/24/2020,16,7,3,832,16,1.9231
King,2260800,05/25/2020,15,7,3,896,15,1.6741
King,2260800,05/26/2020,72,3,1,2518,72,2.8594
King,2260800,05/27/2020,57,7,6,2297,57,2.4815
King,2260800,05/28/2020,64,3,1,1698,64,3.7691
King,2260800,05/29/2020,84,9,3,1845,84,4.5528
King,2260800,05/30/2020,30,3,1,1354,30,2.2157
King,2260800,05/31/2020,11,6,2,771,11,1.4267
King,2260800,06/01/2020,52,6,2,2140,52,2.4299
King,2260800,06/02/2020,66,2,2,2214,66,2.981
King,2260800,06/03/2020,59,3,1,2450,59,2.4082
King,2260800,06/04/2020,36,2,2,1802,37,2.0533
King,2260800,06/05/2020,43,6,1,2719,43,1.5815
King,2260800,06/06/2020,26,3,1,1903,26,1.3663
King,2260800,06/07/2020,14,5,3,975,14,1.4359
King,2260800,06/08/2020,59,5,2,3641,59,1.6204
King,2260800,06/09/2020,42,3,1,3719,42,1.1293
King,2260800,06/10/2020,53,7,0,3854,54,1.4011
King,2260800,06/11/2020,52,2,5,3553,54,1.5198
King,2260800,06/12/2020,77,0,3,3348,77,2.2999
King,2260800,06/13/2020,38,3,1,3239,38,1.1732
King,2260800,06/14/2020,25,3,1,1583,25,1.5793
King,2260800,06/15/2020,69,7,0,4253,69,1.6224
King,2260800,06/16/2020,79,4,1,4320,79,1.8287
King,2260800,06/17/2020,85,4,0,4130,86,2.0823
King,2260800,06/18/2020,78,3,1,3693,78,2.1121
King,2260800,06/19/2020,87,5,0,3828,89,2.325
King,2260800,06/20/2020,69,6,1,3224,69,2.1402
King,2260800,06/21/2020,43,4,2,1258,43,3.4181
King,2260800,06/22/2020,145,6,0,4708,145,3.0799
King,2260800,06/23/2020,135,8,3,4612,136,2.9488
King,2260800,06/24/2020,153,5,0,4664,153,3.2804
King,2260800,06/25/2020,142,9,2,4038,142,3.5166
King,2260800,06/26/2020,132,4,1,4338,132,3.0429
King,2260800,06/27/2020,139,12,1,3704,139,3.7527
King,2260800,06/28/2020,48,11,0,1505,48,3.1894
King,2260800,06/29/2020,295,5,0,6357,296,4.6563
King,2260800,06/30/2020,209,4,0,6612,209,3.1609
King,2260800,07/01/2020,222,3,2,5928,222,3.7449
King,2260800,07/02/2020,216,5,2,5524,216,3.9102
King,2260800,07/03/2020,120,7,3,4251,120,2.8229
King,2260800,07/04/2020,51,5,0,1638,51,3.1136
King,2260800,07/05/2020,65,5,1,1470,65,4.4218
King,2260800,07/06/2020,207,9,2,6337,207,3.2665
King,2260800,07/07/2020,224,12,2,6373,225,3.5305
King,2260800,07/08/2020,197,9,2,5163,197,3.8156
King,2260800,07/09/2020,190,6,5,4530,188,4.1501
King,2260800,07/10/2020,207,7,1,4878,207,4.2435
King,2260800,07/11/2020,101,11,0,4268,101,2.3664
King,2260800,07/12/2020,67,8,0,1774,67,3.7768
King,2260800,07/13/2020,233,9,1,6563,232,3.535
King,2260800,07/14/2020,216,15,2,6516,216,3.3149
King,2260800,07/15/2020,237,6,1,6273,220,3.5071
King,2260800,07/16/2020,171,6,0,5363,168,3.1326
King,2260800,07/17/2020,206,8,0,5786,196,3.3875
King,2260800,07/18/2020,112,8,2,4284,112,2.6144
King,2260800,07/19/2020,75,10,2,1673,75,4.483
King,2260800,07/20/2020,209,8,2,6338,208,3.2818
King,2260800,07/21/2020,232,6,1,6082,232,3.8145
King,2260800,07/22/2020,216,9,2,5996,211,3.519
King,2260800,07/23/2020,192,4,1,5140,178,3.463
King,2260800,07/24/2020,156,9,1,5629,156,2.7714
King,2260800,07/25/2020,111,6,1,4469,112,2.5062
King,2260800,07/26/2020,59,10,2,1756,59,3.3599
King,2260800,07/27/2020,212,11,1,6670,209,3.1334
King,2260800,07/28/2020,215,9,2,6080,214,3.5197
King,2260800,07/29/2020,193,11,3,5882,183,3.1112
King,2260800,07/30/2020,161,12,2,5328,162,3.0405
King,2260800,07/31/2020,169,13,5,5505,152,2.7611
King,2260800,08/01/2020,93,10,3,4401,93,2.1132
King,2260800,08/02/2020,37,6,1,1861,37,1.9882
King,2260800,08/03/2020,166,8,3,7172,164,2.2867
King,2260800,08/04/2020,191,13,6,6401,190,2.9683
King,2260800,08/05/2020,163,6,3,5949,158,2.6559
King,2260800,08/06/2020,159,10,1,5954,159,2.6705
King,2260800,08/07/2020,165,7,7,6063,162,2.6719
King,2260800,08/08/2020,102,7,2,4850,102,2.1031
King,2260800,08/09/2020,51,5,2,1759,51,2.8994
King,2260800,08/10/2020,198,11,2,7954,196,2.4642
King,2260800,08/11/2020,148,6,0,6735,146,2.1678
King,2260800,08/12/2020,157,7,4,7330,150,2.0464
King,2260800,08/13/2020,144,10,2,6298,142,2.2547
King,2260800,08/14/2020,191,11,4,6081,180,2.96
King,2260800,08/15/2020,125,8,2,4568,125,2.7364
King,2260800,08/16/2020,39,7,2,1778,39,2.1935
King,2260800,08/17/2020,180,9,2,7521,179,2.38
King,2260800,08/18/2020,106,9,4,6734,105,1.5593
King,2260800,08/19/2020,164,12,2,7122,153,2.1483
King,2260800,08/20/2020,133,10,0,6044,130,2.1509
King,2260800,08/21/2020,131,6,1,5516,124,2.248
King,2260800,08/22/2020,63,4,2,4402,63,1.4312
King,2260800,08/23/2020,51,8,0,1714,51,2.9755
King,2260800,08/24/2020,167,10,0,7433,164,2.2064
King,2260800,08/25/2020,160,5,2,6618,157,2.3723
King,2260800,08/26/2020,133,2,4,6431,127,1.9748
King,2260800,08/27/2020,122,5,0,5560,119,2.1403
King,2260800,08/28/2020,111,2,0,5729,108,1.8851
King,2260800,08/29/2020,80,1,0,4423,80,1.8087
King,2260800,08/30/2020,23,3,1,1872,23,1.2286
King,2260800,08/31/2020,125,9,3,7864,122,1.5514
King,2260800,09/01/2020,122,9,0,7155,119,1.6632
King,2260800,09/02/2020,125,10,2,6740,109,1.6172
King,2260800,09/03/2020,120,6,2,5849,119,2.0345
King,2260800,09/04/2020,89,6,0,5405,85,1.5726
King,2260800,09/05/2020,82,6,3,4287,82,1.9128
King,2260800,09/06/2020,29,5,1,2029,29,1.4293
King,2260800,09/07/2020,60,2,1,2490,60,2.4096
King,2260800,09/08/2020,118,3,0,8013,116,1.4476
King,2260800,09/09/2020,130,5,0,6916,125,1.8074
King,2260800,09/10/2020,104,4,0,5851,103,1.7604
King,2260800,09/11/2020,79,4,2,4966,78,1.5707
King,2260800,09/12/2020,59,3,0,3813,59,1.5473
King,2260800,09/13/2020,24,0,1,1649,24,1.4554
King,2260800,09/14/2020,112,4,0,5512,109,1.9775
King,2260800,09/15/2020,81,2,3,7177,81,1.1286
King,2260800,09/16/2020,87,5,2,6290,87,1.3831
King,2260800,09/17/2020,105,2,0,5860,101,1.7235
King,2260800,09/18/2020,84,3,1,5316,82,1.5425
King,2260800,09/19/2020,68,5,0,4626,69,1.4916
King,2260800,09/20/2020,18,5,3,1981,18,0.9086
King,2260800,09/21/2020,124,9,1,7977,124,1.5545
King,2260800,09/22/2020,96,7,0,6937,96,1.3839
King,2260800,09/23/2020,106,2,0,6627,98,1.4788
King,2260800,09/24/2020,131,12,1,6299,131,2.0797
King,2260800,09/25/2020,117,7,0,6138,118,1.9225
King,2260800,09/26/2020,92,1,1,4931,92,1.8657
King,2260800,09/27/2020,31,6,0,1925,31,1.6104
King,2260800,09/28/2020,232,3,1,8747,230,2.6295
King,2260800,09/29/2020,172,6,1,7411,172,2.3209
King,2260800,09/30/2020,163,6,1,7425,154,2.0741
King,2260800,10/01/2020,163,10,5,6670,159,2.3838
King,2260800,10/02/2020,158,3,1,7301,156,2.1367
King,2260800,10/03/2020,138,6,1,6420,138,2.1495
King,2260800,10/04/2020,40,6,0,2710,40,1.476
King,2260800,10/05/2020,211,8,4,10883,204,1.8745
King,2260800,10/06/2020,167,11,4,10026,165,1.6457
King,2260800,10/07/2020,187,7,3,9501,186,1.9577
King,2260800,10/08/2020,160,5,1,7654,156,2.0381
King,2260800,10/09/2020,187,3,0,7657,183,2.39
King,2260800,10/10/2020,108,10,1,6067,108,1.7801
King,2260800,10/11/2020,41,4,0,2102,41,1.9505
King,2260800,10/12/2020,184,5,2,9417,181,1.9221
King,2260800,10/13/2020,146,6,1,8780,146,1.6629
King,2260800,10/14/2020,200,12,0,8972,195,2.1734
King,2260800,10/15/2020,210,7,0,7885,206,2.6126
King,2260800,10/16/2020,168,12,0,8001,159,1.9873
King,2260800,10/17/2020,119,5,1,6062,120,1.9795
King,2260800,10/18/2020,37,7,2,2334,37,1.5853
King,2260800,10/19/2020,245,11,2,10357,243,2.3462
King,2260800,10/20/2020,254,12,1,9525,250,2.6247
King,2260800,10/21/2020,202,4,3,8971,197,2.196
King,2260800,10/22/2020,227,8,1,8083,225,2.7836
King,2260800,10/23/2020,228,12,2,7740,220,2.8424
King,2260800,10/24/2020,200,3,3,6210,198,3.1884
King,2260800,10/25/2020,51,2,1,2384,51,2.1393
King,2260800,10/26/2020,341,8,1,10875,338,3.108
King,2260800,10/27/2020,301,10,2,10187,296,2.9057
King,2260800,10/28/2020,364,7,2,10352,353,3.41
King,2260800,10/29/2020,364,15,1,9622,357,3.7102
King,2260800,10/30/2020,331,8,1,8830,319,3.6127
King,2260800,10/31/2020,257,7,2,6800,257,3.7794
King,2260800,11/01/2020,71,9,0,2510,71,2.8287
King,2260800,11/02/2020,500,12,2,12399,491,3.96
King,2260800,11/03/2020,471,12,1,10228,468,4.5757
King,2260800,11/04/2020,593,13,1,10916,569,5.2125
King,2260800,11/05/2020,522,13,1,10302,508,4.9311
King,2260800,11/06/2020,544,22,1,9310,541,5.811
King,2260800,11/07/2020,471,24,1,8361,471,5.6333
King,2260800,11/08/2020,118,22,2,2653,118,4.4478
King,2260800,11/09/2020,747,28,3,12767,739,5.7884
King,2260800,11/10/2020,648,18,4,12387,639,5.1586
King,2260800,11/11/2020,645,22,1,11386,637,5.5946
King,2260800,11/12/2020,762,17,1,11864,757,6.3806
King,2260800,11/13/2020,789,33,1,11775,760,6.4544
King,2260800,11/14/2020,706,29,2,9840,705,7.1646
King,2260800,11/15/2020,187,25,2,3241,187,5.7698
King,2260800,11/16/2020,956,29,4,15141,947,6.2545
King,2260800,11/17/2020,878,29,2,15889,874,5.5007
King,2260800,11/18/2020,818,33,1,15485,797,5.1469
King,2260800,11/19/2020,850,27,4,14900,836,5.6107
King,2260800,11/20/2020,939,33,2,15325,930,6.0685
King,2260800,11/21/2020,666,24,7,13225,662,5.0057
King,2260800,11/22/2020,255,26,7,4448,255,5.7329
King,2260800,11/23/2020,968,34,2,18237,964,5.286
King,2260800,11/24/2020,870,20,3,15945,860,5.3935
King,2260800,11/25/2020,837,28,3,11482,829,7.22
King,2260800,11/26/2020,116,28,7,1411,116,8.2211
King,2260800,11/27/2020,803,33,1,9536,799,8.3788
King,2260800,11/28/2020,695,25,5,9169,696,7.5908
King,2260800,11/29/2020,200,28,5,3272,200,6.1125
King,2260800,11/30/2020,1207,28,11,14818,1187,8.0105
King,2260800,12/01/2020,842,31,6,11638,836,7.1834
King,2260800,12/02/2020,722,32,11,12049,706,5.8594
King,2260800,12/03/2020,827,27,10,11894,819,6.8858
King,2260800,12/04/2020,797,34,11,12432,792,6.3707
King,2260800,12/05/2020,575,26,8,8765,566,6.4575
King,2260800,12/06/2020,184,23,3,3454,183,5.2982
King,2260800,12/07/2020,1099,33,10,13648,1062,7.7814
King,2260800,12/08/2020,761,24,8,11950,746,6.2427
King,2260800,12/09/2020,681,43,8,10655,671,6.2975
King,2260800,12/10/2020,641,33,10,10175,627,6.1622
King,2260800,12/11/2020,722,39,10,10748,704,6.5501
King,2260800,12/12/2020,513,27,5,8404,502,5.9733
King,2260800,12/13/2020,155,36,11,3432,151,4.3998
King,2260800,12/14/2020,827,40,6,14834,800,5.393
King,2260800,12/15/2020,700,34,9,14017,677,4.8298
King,2260800,12/16/2020,663,27,13,13554,625,4.6112
King,2260800,12/17/2020,636,24,7,13373,622,4.6512
King,2260800,12/18/2020,571,22,6,13583,557,4.1007
King,2260800,12/19/2020,406,22,13,10901,399,3.6602
King,2260800,12/20/2020,183,26,6,3104,169,5.4446
King,2260800,12/21/2020,725,33,13,17742,693,3.906
King,2260800,12/22/2020,622,32,13,15676,620,3.9551
King,2260800,12/23/2020,547,24,6,11809,518,4.3865
King,2260800,12/24/2020,325,28,14,5575,310,5.5605
King,2260800,12/25/2020,49,33,7,1003,47,4.6859
King,2260800,12/26/2020,579,20,3,9354,564,6.0295
King,2260800,12/27/2020,181,20,9,3104,172,5.5412
